HEADER DATE 10-May-2018 14:48:03
HEADER RANDSEED 0
PARAM_FIT alpha1   0.015462
PARAM_FIT Vm1      0.495000
PARAM_FIT h1       2.136676
PARAM_FIT Km1      4.695310
PARAM_FIT d1       0.013116
PARAM_FIT alpha2   3.000000
PARAM_FIT d2       0.000183
PARAM_FIT Kf       0.021700
PARAM_FIT sc_molec 1.000000
PE_TIME 626.4
